id	height	width
NMAAHC-HCA_13.13.B	1806.0	1447.0
NMAAHC-HCA_13.13.D	1764.0	1411.0
NMAAHC-2007_1_69_13_18_D	2000.0	1605.0
NMAAHC-HCA_13.19.D	1764.0	1411.0
NMAAHC-HCA_13.2.A	1500.0	1200.0
NMAAHC-HCA_13.21.C	1752.0	1416.0
NMAAHC-HCA_13.24.C	1752.0	1416.0
NMAAHC-HCA_13.25.D	1764.0	1411.0
NMAAHC-2007_1_69_13_29_B_001	1570.0	2000.0
NMAAHC-HCA_13.30.B	1806.0	1447.0
NMAAHC-HCA_13.35.C	1416.0	1752.0
NMAAHC-HCA_13.35.C.1	783.0	1272.0
NMAAHC-HCA_13.37.D	1764.0	1411.0
NMAAHC-HCA_13.41.D	1411.0	1764.0
NMAAHC-HCA_13.42.C	1416.0	1752.0
NMAAHC-HCA_13.43.C	1752.0	1416.0
NMAAHC-HCA_13.46.D	1764.0	1411.0
NMAAHC-HCA_13.7.B	1806.0	1447.0
NMAAHC-HCA_13.9.B	1806.0	1447.0
NMAAHC-HCA_14.1.B	1384.0	1880.0
NMAAHC-HCA_14.11.A	1792.0	1392.0
NMAAHC-HCA_14.12.A	1792.0	1392.0
NMAAHC-HCA_14.18.C	1760.0	1392.0
NMAAHC-HCA_14.18.D	1704.0	1416.0
NMAAHC-HCA_14.19.A	1792.0	1392.0
NMAAHC-2007_1_69_14_21_A	2000.0	1586.0
NMAAHC-HCA_14.22.C	1760.0	1392.0
NMAAHC-HCA_14.27.C.1	1579.0	1113.0
NMAAHC-HCA_14.3.D	1704.0	1416.0
NMAAHC-HCA_14.30.A	1792.0	1392.0
NMAAHC-HCA_14.31.B	1880.0	1384.0
NMAAHC-HCA_14.32.A	1792.0	1392.0
NMAAHC-HCA_14.39.A	1792.0	1392.0
NMAAHC-HCA_14.4.C	1760.0	1392.0
NMAAHC-HCA_14.43.B	1384.0	1880.0
NMAAHC-HCA_14.49.A	1392.0	1792.0
NMAAHC-HCA_15.16.C	1712.0	1376.0
NMAAHC-HCA_15.19.C	1712.0	1376.0
NMAAHC-HCA_15.2.D	1368.0	1680.0
NMAAHC-HCA_15.21.A	1416.0	1752.0
NMAAHC-HCA_15.21.B	1408.0	1760.0
NMAAHC-HCA_15.22.A	1416.0	1752.0
NMAAHC-HCA_15.24.B	1408.0	1760.0
NMAAHC-HCA_15.25.D	1368.0	1680.0
NMAAHC-HCA_15.29.A	1752.0	1416.0
NMAAHC-HCA_15.33.A	1416.0	1752.0
NMAAHC-HCA_15.34.A	1752.0	1416.0
NMAAHC-HCA_15.35.C	1712.0	1376.0
NMAAHC-HCA_15.38.D	1368.0	1680.0
NMAAHC-HCA_15.39.C	1376.0	1712.0
NMAAHC-HCA_15.41.D	1368.0	1680.0
NMAAHC-HCA_15.42.D	1368.0	1680.0
NMAAHC-HCA_15.44.A	1752.0	1416.0
NMAAHC-HCA_15.45.A	1416.0	1752.0
NMAAHC-HCA_15.5.D	1368.0	1680.0
NMAAHC-HCA_15.53.C	1376.0	1712.0
NMAAHC-HCA_15.56.A	1752.0	1416.0
NMAAHC-2007_1_69_15_6_A	1601.0	2000.0
NMAAHC-HCA_15.60.C	1712.0	1376.0
NMAAHC-HCA_15.61.C	1376.0	1712.0
NMAAHC-HCA_15.9.B	1760.0	1408.0
NMAAHC-HCA_16.10.A	1848.0	1440.0
NMAAHC-HCA_16.10.D	1408.0	1816.0
NMAAHC-HCA_16.19.A	1848.0	1440.0
NMAAHC-HCA_16.19.B	1376.0	1728.0
NMAAHC-HCA_16.20.C	1704.0	1400.0
NMAAHC-HCA_16.24.B	1728.0	1376.0
NMAAHC-HCA_16.24.D	1408.0	1816.0
NMAAHC-HCA_16.27.C	1704.0	1400.0
NMAAHC-HCA_16.30.B	1376.0	1728.0
NMAAHC-HCA_16.30.C	1400.0	1704.0
NMAAHC-HCA_16.33.A	1848.0	1440.0
NMAAHC-HCA_16.33.C	1704.0	1400.0
NMAAHC-HCA_16.35.B	1376.0	1728.0
NMAAHC-HCA_16.40.C.1	1267.0	813.0
NMAAHC-HCA_16.41.B.2	1282.0	792.0
NMAAHC-HCA_16.42.B.2	1276.0	807.0
NMAAHC-HCA_16.43.D	1408.0	1816.0
NMAAHC-HCA_16.45.A.2	750.0	750.0
NMAAHC-HCA_16.8.A	1848.0	1440.0
NMAAHC-HCA_16.9.C	1704.0	1400.0
NMAAHC-HCA_17.1.A	1776.0	1476.0
NMAAHC-HCA_17.12.C	1800.0	1470.0
NMAAHC-HCA_17.13.D	1806.0	1471.0
NMAAHC-HCA_17.14.B	1477.0	1752.0
NMAAHC-HCA_17.16.A	1476.0	1776.0
NMAAHC-HCA_17.16.D	1806.0	1471.0
NMAAHC-HCA_17.20.A	1776.0	1476.0
NMAAHC-HCA_17.30.A	1476.0	1776.0
NMAAHC-HCA_17.31.A	1476.0	1776.0
NMAAHC-HCA_17.34.B	1477.0	1752.0
NMAAHC-HCA_17.8.A	1776.0	1476.0
NMAAHC-HCA_18.1.C	1698.0	1386.0
NMAAHC-HCA_18.12.C	1698.0	1386.0
NMAAHC-HCA_18.15.B	1692.0	1344.0
NMAAHC-HCA_18.16.D	1716.0	1380.0
NMAAHC-HCA_19.15.B	1710.0	1369.0
NMAAHC-HCA_19.15.C	1698.0	1398.0
NMAAHC-HCA_19.16.D	1728.0	1357.0
NMAAHC-HCA_19.17.C	1698.0	1398.0
NMAAHC-HCA_19.19.D	1728.0	1357.0
NMAAHC-HCA_19.2.D	1728.0	1357.0
NMAAHC-HCA_19.21.B	1710.0	1369.0
NMAAHC-HCA_19.21.D	1728.0	1357.0
NMAAHC-HCA_19.22.A	1752.0	1416.0
NMAAHC-HCA_19.23.A	1752.0	1416.0
NMAAHC-HCA_19.25.B	1710.0	1369.0
NMAAHC-HCA_19.26.D	1728.0	1357.0
NMAAHC-HCA_19.27.C	1698.0	1398.0
NMAAHC-HCA_19.29.D	1728.0	1357.0
NMAAHC-HCA_19.30.C	1698.0	1398.0
NMAAHC-HCA_19.30.D	1728.0	1357.0
NMAAHC-HCA_19.31.B	1710.0	1369.0
NMAAHC-HCA_19.31.C	1698.0	1398.0
NMAAHC-HCA_19.32.A	1752.0	1416.0
NMAAHC-HCA_19.32.B	1710.0	1369.0
NMAAHC-HCA_19.34.C	1698.0	1398.0
NMAAHC-HCA_19.35.D	1728.0	1357.0
NMAAHC-HCA_19.36.B	1710.0	1369.0
NMAAHC-HCA_19.37.A	1752.0	1416.0
NMAAHC-HCA_19.37.C	1698.0	1398.0
NMAAHC-HCA_19.4.D	1728.0	1357.0
NMAAHC-HCA_19.40.A	1752.0	1416.0
NMAAHC-HCA_19.40.C	1698.0	1398.0
NMAAHC-HCA_19.41.A	1752.0	1416.0
NMAAHC-HCA_19.41.C	1698.0	1398.0
NMAAHC-HCA_19.42.C	1698.0	1398.0
NMAAHC-HCA_19.43.C	1698.0	1398.0
NMAAHC-HCA_19.46.B	1710.0	1369.0
NMAAHC-HCA_19.48.A	1752.0	1416.0
NMAAHC-HCA_19.48.B	1369.0	1710.0
NMAAHC-HCA_19.49.B	1710.0	1369.0
NMAAHC-HCA_19.49.C	1698.0	1398.0
NMAAHC-HCA_19.5.A	1752.0	1416.0
NMAAHC-HCA_19.8.D	1728.0	1357.0
NMAAHC-HCA_19.9.A	1752.0	1416.0
NMAAHC-HCA_19.9.B	1710.0	1369.0
NMAAHC-HCA_2.10.A-000001	1622.0	1345.0
NMAAHC-HCA_2.10.D-000001	1686.0	1345.0
NMAAHC-HCA_2.14.D-000001	1686.0	1345.0
NMAAHC-2007_1_69_2_15_B	2000.0	1591.0
NMAAHC-HCA_2.16.A-000001	1622.0	1323.0
NMAAHC-HCA_2.17.B-000001	1661.0	1323.0
NMAAHC-HCA_2.22.C-000001	1690.0	1356.0
NMAAHC-HCA_2.23.D-000001	1686.0	1345.0
NMAAHC-HCA_2.25.A-000001	1622.0	1323.0
NMAAHC-HCA_2.26.A-000001	1622.0	1323.0
NMAAHC-HCA_20.15.D.2	1267.0	812.0
NMAAHC-HCA_20.16.B	1417.0	1812.0
NMAAHC-HCA_1.19.A	1656.0	1373.0
NMAAHC-HCA_1.20.D	1656.0	1352.0
NMAAHC-HCA_1.22.C	1656.0	1364.0
NMAAHC-HCA_10.20.A.1	1251.0	792.0
NMAAHC-HCA_10.24.D	1794.0	1447.0
NMAAHC-HCA_10.27.A.1	1285.0	804.0
NMAAHC-HCA_10.28.D	1447.0	1794.0
NMAAHC-HCA_10.28.D.1	1254.0	792.0
NMAAHC-HCA_10.28.D.2	1254.0	819.0
NMAAHC-HCA_10.30.C	1410.0	1776.0
NMAAHC-HCA_10.34.B	1710.0	1434.0
NMAAHC-HCA_10.36.D.2	1266.0	831.0
NMAAHC-HCA_10.39.A	1848.0	1392.0
NMAAHC-HCA_10.4.D	1794.0	1447.0
NMAAHC-HCA_10.41.A	1392.0	1848.0
NMAAHC-HCA_10.43.D.2	1248.0	792.0
NMAAHC-HCA_10.46.A	1848.0	1392.0
NMAAHC-HCA_10.46.C	1410.0	1776.0
NMAAHC-HCA_10.46.C.2	1290.0	804.0
NMAAHC-HCA_10.47.B	1710.0	1434.0
NMAAHC-HCA_10.49.C	1776.0	1410.0
NMAAHC-HCA_10.5.C	1776.0	1410.0
NMAAHC-HCA_10.50.D	1794.0	1447.0
NMAAHC-HCA_10.6.B	1710.0	1434.0
NMAAHC-HCA_10.8.C	1776.0	1410.0
NMAAHC-HCA_10.8.D	1794.0	1447.0
NMAAHC-HCA_10.9.B	1710.0	1434.0
NMAAHC-HCA_10.9.D.2	1248.0	792.0
NMAAHC-HCA_11.10.B	1728.0	1375.0
NMAAHC-HCA_11.10.C	1704.0	1392.0
NMAAHC-HCA_11.11.A	1698.0	1434.0
NMAAHC-HCA_11.11.C	1704.0	1392.0
NMAAHC-HCA_11.13.A	1698.0	1434.0
NMAAHC-HCA_11.13.B.1	1269.0	810.0
NMAAHC-HCA_11.14.C	1704.0	1392.0
NMAAHC-HCA_11.15.C.1	1251.0	792.0
NMAAHC-HCA_11.16.A	1698.0	1434.0
NMAAHC-HCA_11.18.B	1728.0	1375.0
NMAAHC-HCA_11.18.D	1381.0	1728.0
NMAAHC-HCA_11.2.C	1392.0	1704.0
NMAAHC-HCA_8.45.A	1440.0	1770.0
NMAAHC-HCA_8.45.B	1746.0	1417.0
NMAAHC-HCA_8.45.C	1740.0	1404.0
NMAAHC-2007_1_69_8_47_A	1603.0	2000.0
NMAAHC-HCA_8.50.C	1740.0	1404.0
NMAAHC-HCA_8.7.C	1740.0	1404.0
NMAAHC-HCA_9.11.C	1704.0	1350.0
NMAAHC-HCA_9.13.D	1650.0	1351.0
NMAAHC-HCA_9.15.D	1650.0	1351.0
NMAAHC-HCA_9.17.C	1704.0	1350.0
NMAAHC-2007_1_69_9_18_C	2000.0	1602.0
NMAAHC-HCA_9.22.C	1704.0	1350.0
NMAAHC-HCA_9.22.D	1650.0	1351.0
NMAAHC-HCA_9.23.D	1650.0	1351.0
NMAAHC-HCA_9.25.A	1674.0	1338.0
NMAAHC-HCA_9.28.C	1704.0	1350.0
NMAAHC-HCA_9.3.B	1734.0	1362.0
NMAAHC-HCA_9.30.B	1734.0	1362.0
NMAAHC-HCA_9.31.A	1674.0	1338.0
NMAAHC-HCA_9.31.D	1650.0	1351.0
NMAAHC-HCA_9.33.B	1734.0	1362.0
NMAAHC-HCA_9.34.A	1674.0	1338.0
NMAAHC-HCA_9.34.D	1650.0	1351.0
NMAAHC-HCA_9.35.C	1704.0	1350.0
NMAAHC-HCA_9.35.D	1650.0	1351.0
NMAAHC-HCA_9.37.B	1734.0	1362.0
NMAAHC-HCA_9.39.B	1362.0	1734.0
NMAAHC-HCA_9.4.A	1674.0	1338.0
NMAAHC-HCA_9.41.C.2	1280.0	812.0
NMAAHC-HCA_9.44.A	1674.0	1338.0
NMAAHC-HCA_9.48.B	1734.0	1362.0
NMAAHC-HCA_9.6.A	1674.0	1338.0
NMAAHC-HCA_9.6.D	1650.0	1351.0
NMAAHC-HCA_9.8.C	1704.0	1350.0
NMAAHC-HCA_21.37.B	1362.0	1660.0
NMAAHC-HCA_21.39.C	1640.0	1323.0
NMAAHC-HCA_21.40.B	1362.0	1660.0
NMAAHC-HCA_21.43.B	1660.0	1362.0
NMAAHC-HCA_21.43.C	1640.0	1323.0
NMAAHC-2007_1_69_21_45_A_002	1595.0	2000.0
NMAAHC-HCA_21.45.D	1672.0	1331.0
NMAAHC-HCA_21.46.B	1660.0	1362.0
NMAAHC-HCA_21.48.C	1323.0	1640.0
NMAAHC-HCA_21.51.B	1660.0	1362.0
NMAAHC-HCA_21.52.C	1323.0	1640.0
NMAAHC-HCA_21.53.B	1660.0	1362.0
NMAAHC-HCA_21.57.B	1660.0	1362.0
NMAAHC-HCA_21.74.B	900.0	809.0
NMAAHC-2007_1_69_21_77_D_001	2000.0	1597.0
NMAAHC-HCA_21.9.C	1640.0	1323.0
NMAAHC-HCA_3.10.D-000001	1746.0	1447.0
NMAAHC-HCA_3.11.B-000001	1494.0	1866.0
NMAAHC-HCA_3.12.B.1-000001	1247.0	771.0
NMAAHC-HCA_3.2.D-000001	1746.0	1447.0
NMAAHC-HCA_3.22.D.1-000001	1273.0	790.0
NMAAHC-HCA_3.23.A.2-000001	1446.0	956.0
NMAAHC-HCA_3.24.B-000001	1494.0	1866.0
NMAAHC-HCA_3.25.A.2-000001	1446.0	887.0
NMAAHC-HCA_3.26.A-000001	1812.0	1446.0
NMAAHC-HCA_3.27.A-000001	1812.0	1446.0
NMAAHC-HCA_3.27.B.1-000001	1260.0	784.0
NMAAHC-HCA_3.27.B.2-000001	1274.0	816.0
NMAAHC-HCA_3.27.C-000001	1806.0	1410.0
NMAAHC-HCA_3.28.A.1-000001	1446.0	886.0
NMAAHC-HCA_3.33.A-000001	1812.0	1446.0
NMAAHC-HCA_3.37.B.2-000001	1272.0	814.0
NMAAHC-HCA_3.37.D.2-000001	1265.0	800.0
NMAAHC-HCA_3.38.B-000001	1866.0	1494.0
NMAAHC-HCA_3.42.C-000001	1410.0	1806.0
NMAAHC-HCA_3.43.D-000001	1746.0	1447.0
NMAAHC-HCA_3.46.B-000001	1866.0	1494.0
NMAAHC-HCA_3.47.B-000001	1494.0	1866.0
NMAAHC-HCA_3.7.D-000001	1746.0	1447.0
NMAAHC-HCA_3.8.D-000001	1746.0	1447.0
NMAAHC-HCA_4.10.B-000001	1782.0	1398.0
NMAAHC-HCA_4.14.B-000001	1782.0	1398.0
NMAAHC-HCA_4.16.D-000001	1698.0	1387.0
NMAAHC-HCA_4.18.D-000001	1698.0	1387.0
NMAAHC-HCA_4.20.C-000001	1374.0	1740.0
NMAAHC-HCA_4.20.D-000001	1387.0	1698.0
NMAAHC-HCA_4.24.B-000001	1398.0	1782.0
NMAAHC-HCA_4.3.A-000001	1446.0	1794.0
NMAAHC-HCA_4.3.B-000001	1782.0	1398.0
NMAAHC-HCA_4.30.B-000001	1782.0	1398.0
NMAAHC-HCA_4.34.A-000001	1794.0	1446.0
NMAAHC-HCA_4.35.C-000001	1740.0	1374.0
NMAAHC-HCA_4.39.A-000001	1794.0	1446.0
NMAAHC-HCA_4.41.C-000001	1740.0	1374.0
NMAAHC-HCA_4.51.B-000001	1782.0	1398.0
NMAAHC-HCA_4.52.A-000001	1794.0	1446.0
NMAAHC-HCA_4.69.A-000001	1446.0	1794.0
NMAAHC-HCA_4.71.A-000001	1446.0	1794.0
NMAAHC-HCA_5.10.B-000001	1848.0	1477.0
NMAAHC-HCA_5.12.C-000001	1734.0	1422.0
NMAAHC-HCA_5.16.B-000001	1848.0	1477.0
NMAAHC-HCA_5.16.D-000001	1812.0	1465.0
NMAAHC-HCA_5.18.B-000001	1848.0	1477.0
NMAAHC-HCA_5.19.C-000001	1734.0	1422.0
NMAAHC-HCA_5.19.D-000001	1812.0	1465.0
NMAAHC-HCA_5.26.D-000001	1465.0	1812.0
NMAAHC-HCA_5.27.B-000001	1848.0	1477.0
NMAAHC-HCA_5.29.B.1-000001	1248.0	792.0
NMAAHC-HCA_5.29.D.1-000001	1281.0	792.0
NMAAHC-HCA_5.35.B-000001	1848.0	1477.0
NMAAHC-HCA_5.46.C-000001	1734.0	1422.0
NMAAHC-HCA_5.49.B-000001	1848.0	1477.0
NMAAHC-HCA_5.5.D-000001	1812.0	1465.0
NMAAHC-HCA_5.9.A-000001	1770.0	1422.0
NMAAHC-HCA_6.10.A	1422.0	1746.0
NMAAHC-HCA_6.11.A	1422.0	1746.0
NMAAHC-HCA_6.12.D	1728.0	1405.0
NMAAHC-HCA_6.13.A	1746.0	1422.0
NMAAHC-HCA_6.15.D	1405.0	1728.0
NMAAHC-HCA_6.3.A	1746.0	1422.0
NMAAHC-HCA_6.3.B	1770.0	1422.0
NMAAHC-HCA_6.30.A	1746.0	1422.0
NMAAHC-HCA_6.30.D	1728.0	1405.0
NMAAHC-HCA_6.32.A	1746.0	1422.0
NMAAHC-HCA_6.35.B	1770.0	1422.0
NMAAHC-HCA_6.37.A	1746.0	1422.0
NMAAHC-HCA_6.41.A	1746.0	1422.0
NMAAHC-HCA_6.43.A	1746.0	1422.0
NMAAHC-HCA_6.43.D	1728.0	1405.0
NMAAHC-HCA_6.48.C	1752.0	1392.0
NMAAHC-HCA_7.15.C	1722.0	1398.0
NMAAHC-HCA_7.16.C.1	1248.0	792.0
NMAAHC-HCA_7.18.C	1722.0	1398.0
NMAAHC-HCA_7.20.C.2	1248.0	792.0
NMAAHC-HCA_7.24.B.1	1362.0	792.0
NMAAHC-HCA_7.25.C.2	1280.0	812.0
NMAAHC-HCA_7.26.D	1776.0	1404.0
NMAAHC-HCA_7.27.C	1398.0	1722.0
NMAAHC-HCA_7.28.C	1722.0	1398.0
NMAAHC-HCA_7.28.D.2	1252.0	790.0
NMAAHC-2007_1_69_7_29_B	2000.0	1594.0
NMAAHC-HCA_7.31.B	1752.0	1428.0
NMAAHC-HCA_7.32.D.1	1250.0	830.0
NMAAHC-HCA_7.33.B.2	1274.0	796.0
NMAAHC-HCA_7.36.C	1722.0	1398.0
NMAAHC-HCA_7.36.D	1404.0	1776.0
NMAAHC-HCA_7.37.C	1722.0	1398.0
NMAAHC-HCA_7.38.A.2	1280.0	818.0
NMAAHC-HCA_7.4.D.2	1312.0	812.0
NMAAHC-HCA_7.44.B.2	1270.0	818.0
NMAAHC-HCA_7.45.B	1428.0	1752.0
NMAAHC-HCA_7.45.B.1	1270.0	782.0
NMAAHC-HCA_7.45.C	1398.0	1722.0
NMAAHC-HCA_7.46.A	1380.0	1776.0
NMAAHC-HCA_7.8.A	1776.0	1380.0
NMAAHC-HCA_7.8.B	1752.0	1428.0
NMAAHC-HCA_8.03.D	1746.0	1387.0
NMAAHC-HCA_8.06.D	1387.0	1746.0
NMAAHC-HCA_8.09.D	1746.0	1387.0
NMAAHC-HCA_8.10.C	1740.0	1404.0
NMAAHC-HCA_8.11.B	1746.0	1417.0
NMAAHC-HCA_8.14.D	1344.0	1638.0
NMAAHC-HCA_8.15.A	1440.0	1770.0
NMAAHC-HCA_8.15.A.1	1286.0	794.0
NMAAHC-HCA_8.15.C	1740.0	1404.0
NMAAHC-HCA_8.16.B	1746.0	1417.0
NMAAHC-HCA_8.17.B	1746.0	1417.0
NMAAHC-HCA_8.18.B	1746.0	1417.0
NMAAHC-HCA_8.2.B	1746.0	1417.0
NMAAHC-HCA_8.20.D	1387.0	1746.0
NMAAHC-HCA_8.21.C	1740.0	1404.0
NMAAHC-HCA_8.21.D	1746.0	1387.0
NMAAHC-HCA_8.22.A	1770.0	1440.0
NMAAHC-HCA_8.22.B	1746.0	1417.0
NMAAHC-HCA_8.24.B	1746.0	1417.0
NMAAHC-HCA_8.25.A.2	1268.0	826.0
NMAAHC-HCA_8.27.B	1417.0	1746.0
NMAAHC-HCA_8.27.C	1740.0	1404.0
NMAAHC-HCA_8.28.B.1	1273.0	790.0
NMAAHC-HCA_8.28.B.2	1273.0	820.0
NMAAHC-HCA_8.29.B	1746.0	1417.0
NMAAHC-HCA_8.31.A	1770.0	1440.0
NMAAHC-HCA_8.31.B	1746.0	1417.0
NMAAHC-HCA_8.33.B	1417.0	1746.0
NMAAHC-HCA_8.33.B.1	1267.0	784.0
NMAAHC-HCA_8.33.B.2	1267.0	814.0
NMAAHC-HCA_8.33.D	1746.0	1387.0
NMAAHC-HCA_8.35.D	1746.0	1387.0
NMAAHC-HCA_8.37.C	1404.0	1740.0
NMAAHC-HCA_8.38.A	1770.0	1440.0
NMAAHC-HCA_8.38.B	1746.0	1417.0
NMAAHC-HCA_8.39.D	1746.0	1387.0
NMAAHC-HCA_8.40.A	1440.0	1770.0
NMAAHC-HCA_8.41.B	1746.0	1417.0
NMAAHC-HCA_8.42.A	1440.0	1770.0
NMAAHC-HCA_8.42.A.2	1284.0	816.0
NMAAHC-HCA_8.42.B	1746.0	1417.0
NMAAHC-HCA_8.43.B.1	1269.0	780.0
NMAAHC-HCA_8.44.D.1	1267.0	794.0
NMAAHC-HCA_8.46.C	1740.0	1404.0
NMAAHC-HCA_8.46.D	1746.0	1387.0
NMAAHC-HCA_8.49.C	1740.0	1404.0
NMAAHC-HCA_8.50.D	1746.0	1387.0
NMAAHC-HCA_8.6.A	1770.0	1440.0
NMAAHC-HCA_9.1.D	1650.0	1351.0
NMAAHC-HCA_9.13.A	1674.0	1338.0
NMAAHC-HCA_11.37.A	1434.0	1698.0
NMAAHC-HCA_11.37.D	1728.0	1381.0
NMAAHC-HCA_11.38.C	1392.0	1704.0
NMAAHC-HCA_11.39.D	1728.0	1381.0
NMAAHC-HCA_11.41.A.1	1290.0	816.0
NMAAHC-HCA_11.7.B	1728.0	1375.0
NMAAHC-HCA_11.8.A	1698.0	1434.0
NMAAHC-HCA_12.1.B	1734.0	1434.0
NMAAHC-HCA_12.1.D	1872.0	1440.0
NMAAHC-HCA_12.11.B	1734.0	1434.0
NMAAHC-HCA_12.15.D	1872.0	1440.0
NMAAHC-HCA_12.17.B.1	1287.0	804.0
NMAAHC-HCA_12.17.C.1	1353.0	810.0
NMAAHC-HCA_12.18.A	1746.0	1446.0
NMAAHC-HCA_12.19.C	1710.0	1446.0
NMAAHC-HCA_12.7.A.2	1248.0	792.0
NMAAHC-HCA_12.9.C	1710.0	1446.0
NMAAHC-HCA_13.10.D	1411.0	1764.0
NMAAHC-HCA_13.12.D	1411.0	1764.0
NMAAHC-HCA_13.16.A	1734.0	1398.0
NMAAHC-HCA_13.17.C	1752.0	1416.0
NMAAHC-HCA_13.18.B	1806.0	1447.0
NMAAHC-HCA_13.2.D	1500.0	1200.0
NMAAHC-HCA_13.22.A.1	1287.0	813.0
NMAAHC-HCA_13.22.B	1806.0	1447.0
NMAAHC-HCA_13.23.C	1752.0	1416.0
NMAAHC-HCA_13.28.D	1764.0	1411.0
NMAAHC-HCA_13.29.A	1734.0	1398.0
NMAAHC-HCA_13.35.D	1764.0	1411.0
NMAAHC-HCA_13.36.D	1411.0	1764.0
NMAAHC-HCA_13.39.A	1734.0	1398.0
NMAAHC-HCA_13.39.D	1764.0	1411.0
NMAAHC-HCA_13.4.D	1411.0	1764.0
NMAAHC-HCA_1.22.B	1656.0	1319.0
NMAAHC-HCA_1.23.D	1656.0	1319.0
NMAAHC-HCA_1.26.A	1656.0	1373.0
NMAAHC-HCA_1.27.C	1656.0	1364.0
NMAAHC-HCA_1.32.A	1656.0	1373.0
NMAAHC-HCA_1.33.A	1656.0	1373.0
NMAAHC-HCA_1.34.C	1340.0	1627.0
NMAAHC-HCA_1.36.B	1661.0	1323.0
NMAAHC-HCA_1.36.C	1627.0	1340.0
NMAAHC-HCA_1.37.D	1655.0	1318.0
NMAAHC-HCA_1.38.A	1622.0	1345.0
NMAAHC-HCA_1.38.D	1655.0	1318.0
NMAAHC-HCA_1.39.B	1661.0	1323.0
NMAAHC-HCA_1.4.B	1625.0	1322.0
NMAAHC-HCA_1.4.D	1656.0	1363.0
NMAAHC-HCA_1.46.C	1627.0	1340.0
NMAAHC-HCA_1.46.D	1655.0	1318.0
NMAAHC-HCA_1.9.C	1656.0	1322.0
NMAAHC-HCA_10.1.A	1848.0	1392.0
NMAAHC-HCA_10.10.C	1776.0	1410.0
NMAAHC-HCA_10.11.A	1848.0	1392.0
NMAAHC-HCA_10.14.A	1848.0	1392.0
NMAAHC-HCA_10.14.B	1434.0	1710.0
NMAAHC-HCA_10.15.D	1794.0	1447.0
NMAAHC-HCA_10.16.A.1	1282.0	806.0
NMAAHC-HCA_10.16.D	1794.0	1447.0
NMAAHC-HCA_10.17.A.2	1268.0	826.0
NMAAHC-HCA_10.17.C.1	1260.0	786.0
NMAAHC-HCA_10.17.C.2	1260.0	810.0
NMAAHC-HCA_10.19.B	1710.0	1434.0
NMAAHC-HCA_10.19.D.2	1271.0	812.0
NMAAHC-HCA_10.20.A.2	1251.0	807.0
NMAAHC-HCA_10.22.D	1447.0	1794.0
NMAAHC-HCA_10.22.D.1	1248.0	792.0
NMAAHC-HCA_10.23.A.2	1269.0	806.0
NMAAHC-HCA_10.23.B.1	1258.0	786.0
NMAAHC-HCA_10.26.A	1392.0	1848.0
NMAAHC-HCA_10.26.A.2	1270.0	804.0
NMAAHC-HCA_10.26.D.2	1248.0	792.0
NMAAHC-HCA_10.29.A	1848.0	1392.0
NMAAHC-HCA_10.31.B.1	1275.0	789.0
NMAAHC-HCA_10.31.C.2	1245.0	813.0
NMAAHC-HCA_10.32.B	1434.0	1710.0
NMAAHC-HCA_10.33.A.2	1248.0	825.0
NMAAHC-HCA_10.33.C	1410.0	1776.0
NMAAHC-HCA_10.36.D.1	1266.0	786.0
NMAAHC-HCA_10.4.A	1848.0	1392.0
NMAAHC-HCA_10.41.A.1	1272.0	795.0
NMAAHC-HCA_10.41.A.2	1272.0	825.0
NMAAHC-HCA_10.42.D	1794.0	1447.0
NMAAHC-HCA_10.8.B	1434.0	1710.0
NMAAHC-HCA_10.9.D	1447.0	1794.0
NMAAHC-HCA_11.1.C	1392.0	1704.0
NMAAHC-HCA_11.10.A	1698.0	1434.0
NMAAHC-HCA_11.11.B	1728.0	1375.0
NMAAHC-HCA_11.12.A	1698.0	1434.0
NMAAHC-HCA_11.12.D	1728.0	1381.0
NMAAHC-HCA_11.14.B	1728.0	1375.0
NMAAHC-HCA_11.17.B	1728.0	1375.0
NMAAHC-HCA_11.18.A	1698.0	1434.0
NMAAHC-HCA_11.18.C	1392.0	1704.0
NMAAHC-HCA_11.2.A	1698.0	1434.0
NMAAHC-HCA_11.2.B	1728.0	1375.0
NMAAHC-HCA_11.20.C	1704.0	1392.0
NMAAHC-HCA_11.23.C.1	1281.0	789.0
NMAAHC-HCA_11.24.A	1434.0	1698.0
NMAAHC-HCA_11.26.A	1698.0	1434.0
NMAAHC-HCA_5.37.A-000001	1770.0	1422.0
NMAAHC-2007_1_69_5_40_A_1	1606.0	2000.0
NMAAHC-HCA_5.41.A-000001	1422.0	1770.0
NMAAHC-HCA_5.48.D-000001	1812.0	1465.0
NMAAHC-HCA_5.7.A	1770.0	1422.0
NMAAHC-HCA_5.8.A-000001	1770.0	1422.0
NMAAHC-2007_1_69_6_1_B	1999.0	1583.0
NMAAHC-HCA_6.1.C	1752.0	1392.0
NMAAHC-HCA_6.11.C	1752.0	1392.0
NMAAHC-HCA_6.13.D	1728.0	1405.0
NMAAHC-HCA_6.14.C	1752.0	1392.0
NMAAHC-HCA_7.37.B	1752.0	1428.0
NMAAHC-HCA_7.39.B	1428.0	1752.0
NMAAHC-HCA_7.4.C	1722.0	1398.0
NMAAHC-HCA_7.40.B	1428.0	1752.0
NMAAHC-HCA_7.42.A	1776.0	1380.0
NMAAHC-HCA_7.42.B	1752.0	1428.0
