width	height	edan_id	ids_id
499.0	618.0	nmaahc_2007.1.69.15.55.A	NMAAHC-HCA_15_55_A
500.0	625.0	nmaahc_2007.1.69.15.55.B	NMAAHC-HCA_15_55_B
500.0	614.0	nmaahc_2007.1.69.15.55.D	NMAAHC-HCA_15_55_D
499.0	618.0	nmaahc_2007.1.69.15.56.A	NMAAHC-HCA_15_56_A
500.0	625.0	nmaahc_2007.1.69.15.56.B	NMAAHC-HCA_15_56_B
500.0	622.0	nmaahc_2007.1.69.15.56.C	NMAAHC-HCA_15_56_C
500.0	404.0	nmaahc_2007.1.69.15.57.A	NMAAHC-HCA_15_57_A
500.0	400.0	nmaahc_2007.1.69.15.57.B	NMAAHC-HCA_15_57_B
500.0	402.0	nmaahc_2007.1.69.15.57.C	NMAAHC-HCA_15_57_C
499.0	618.0	nmaahc_2007.1.69.15.58.A	NMAAHC-HCA_15_58_A
500.0	625.0	nmaahc_2007.1.69.15.59.B	NMAAHC-HCA_15_59_B
500.0	622.0	nmaahc_2007.1.69.15.59.C	NMAAHC-HCA_15_59_C
500.0	396.0	nmaahc_2007.1.69.15.6.A	NMAAHC-2007_1_69_15_6_A
500.0	400.0	nmaahc_2007.1.69.15.6.B	NMAAHC-HCA_15_6_B
500.0	402.0	nmaahc_2007.1.69.15.6.C	NMAAHC-HCA_15_6_C
500.0	407.0	nmaahc_2007.1.69.15.6.D	NMAAHC-HCA_15_6_D
499.0	618.0	nmaahc_2007.1.69.15.60.A	NMAAHC-HCA_15_60_A
500.0	622.0	nmaahc_2007.1.69.15.60.C	NMAAHC-HCA_15_60_C
500.0	614.0	nmaahc_2007.1.69.15.60.D	NMAAHC-HCA_15_60_D
499.0	618.0	nmaahc_2007.1.69.15.61.A	NMAAHC-HCA_15_61_A
500.0	402.0	nmaahc_2007.1.69.15.61.C	NMAAHC-HCA_15_61_C
500.0	608.0	nmaahc_2007.1.69.15.62.A	NMAAHC-HCA_15_62_A
500.0	650.0	nmaahc_2007.1.69.15.62.B	NMAAHC-HCA_15_62_B
500.0	606.0	nmaahc_2007.1.69.15.62.C	NMAAHC-HCA_15_62_C
499.0	618.0	nmaahc_2007.1.69.15.7.A	NMAAHC-HCA_15_7_A
499.0	618.0	nmaahc_2007.1.69.15.8.A	NMAAHC-HCA_15_8_A
500.0	625.0	nmaahc_2007.1.69.15.8.B	NMAAHC-HCA_15_8_B
500.0	622.0	nmaahc_2007.1.69.15.8.C	NMAAHC-HCA_15_8_C
500.0	614.0	nmaahc_2007.1.69.15.8.D	NMAAHC-HCA_15_8_D
499.0	617.0	nmaahc_2007.1.69.15.9.A	NMAAHC-2007_1_69_15_9_A_001
500.0	625.0	nmaahc_2007.1.69.15.9.B	NMAAHC-HCA_15_9_B
500.0	407.0	nmaahc_2007.1.69.15.9.D	NMAAHC-HCA_15_9_D
499.0	641.0	nmaahc_2007.1.69.16.1.A	NMAAHC-HCA_16_1_A
499.0	641.0	nmaahc_2007.1.69.16.10.A	NMAAHC-HCA_16_10_A
499.0	627.0	nmaahc_2007.1.69.16.10.B	NMAAHC-HCA_16_10_B
500.0	411.0	nmaahc_2007.1.69.16.10.C	NMAAHC-HCA_16_10_C
		nmaahc_2007.1.69.16.10.D	NMAAHC-HCA_16_10_D
499.0	641.0	nmaahc_2007.1.69.16.11.A	NMAAHC-HCA_16_11_A
499.0	627.0	nmaahc_2007.1.69.16.11.B	NMAAHC-HCA_16_11_B
500.0	411.0	nmaahc_2007.1.69.16.11.C	NMAAHC-HCA_16_11_C
500.0	388.0	nmaahc_2007.1.69.16.11.D	NMAAHC-HCA_16_11_D
500.0	398.0	nmaahc_2007.1.69.16.12.B	NMAAHC-HCA_16_12_B
500.0	411.0	nmaahc_2007.1.69.16.12.C	NMAAHC-HCA_16_12_C
499.0	641.0	nmaahc_2007.1.69.16.13.A	NMAAHC-HCA_16_13_A
499.0	627.0	nmaahc_2007.1.69.16.13.B	NMAAHC-HCA_16_13_B
500.0	390.0	nmaahc_2007.1.69.16.14.A	NMAAHC-HCA_16_14_A
500.0	398.0	nmaahc_2007.1.69.16.14.B	NMAAHC-HCA_16_14_B
500.0	608.0	nmaahc_2007.1.69.16.14.C	NMAAHC-HCA_16_14_C
500.0	388.0	nmaahc_2007.1.69.16.14.D	NMAAHC-HCA_16_14_D
500.0	608.0	nmaahc_2007.1.69.16.15.C	NMAAHC-HCA_16_15_C
499.0	644.0	nmaahc_2007.1.69.16.15.D	NMAAHC-HCA_16_15_D
499.0	641.0	nmaahc_2007.1.69.16.16.A	NMAAHC-HCA_16_16_A
499.0	641.0	nmaahc_2007.1.69.16.17.A	NMAAHC-HCA_16_17_A
500.0	398.0	nmaahc_2007.1.69.16.17.B	NMAAHC-HCA_16_17_B
500.0	608.0	nmaahc_2007.1.69.16.17.C	NMAAHC-HCA_16_17_C
500.0	388.0	nmaahc_2007.1.69.16.17.D	NMAAHC-HCA_16_17_D
500.0	390.0	nmaahc_2007.1.69.16.18.A	NMAAHC-HCA_16_18_A
499.0	641.0	nmaahc_2007.1.69.16.19.A	NMAAHC-HCA_16_19_A
500.0	398.0	nmaahc_2007.1.69.16.19.B	NMAAHC-HCA_16_19_B
500.0	411.0	nmaahc_2007.1.69.16.19.C	NMAAHC-HCA_16_19_C
499.0	641.0	nmaahc_2007.1.69.16.2.A	NMAAHC-HCA_16_2_A
499.0	627.0	nmaahc_2007.1.69.16.2.B	NMAAHC-HCA_16_2_B
499.0	641.0	nmaahc_2007.1.69.16.20.A	NMAAHC-HCA_16_20_A
499.0	627.0	nmaahc_2007.1.69.16.20.B	NMAAHC-HCA_16_20_B
500.0	608.0	nmaahc_2007.1.69.16.20.C	NMAAHC-HCA_16_20_C
499.0	644.0	nmaahc_2007.1.69.16.20.D	NMAAHC-HCA_16_20_D
499.0	641.0	nmaahc_2007.1.69.16.21.A	NMAAHC-HCA_16_21_A
499.0	641.0	nmaahc_2007.1.69.16.22.A	NMAAHC-HCA_16_22_A
499.0	627.0	nmaahc_2007.1.69.16.22.B	NMAAHC-HCA_16_22_B
500.0	608.0	nmaahc_2007.1.69.16.22.C	NMAAHC-HCA_16_22_C
500.0	390.0	nmaahc_2007.1.69.16.23.A	NMAAHC-HCA_16_23_A
500.0	398.0	nmaahc_2007.1.69.16.23.B	NMAAHC-HCA_16_23_B
500.0	608.0	nmaahc_2007.1.69.16.23.C	NMAAHC-HCA_16_23_C
499.0	644.0	nmaahc_2007.1.69.16.23.D	NMAAHC-HCA_16_23_D
499.0	641.0	nmaahc_2007.1.69.16.24.A	NMAAHC-HCA_16_24_A
499.0	627.0	nmaahc_2007.1.69.16.24.B	NMAAHC-HCA_16_24_B
500.0	608.0	nmaahc_2007.1.69.16.24.C	NMAAHC-HCA_16_24_C
500.0	388.0	nmaahc_2007.1.69.16.24.D	NMAAHC-HCA_16_24_D
499.0	627.0	nmaahc_2007.1.69.16.25.B	NMAAHC-HCA_16_25_B
500.0	608.0	nmaahc_2007.1.69.16.25.C	NMAAHC-HCA_16_25_C
499.0	644.0	nmaahc_2007.1.69.16.25.D	NMAAHC-HCA_16_25_D
499.0	641.0	nmaahc_2007.1.69.16.26.A	NMAAHC-HCA_16_26_A
500.0	398.0	nmaahc_2007.1.69.16.26.B	NMAAHC-HCA_16_26_B
500.0	608.0	nmaahc_2007.1.69.16.26.C	NMAAHC-HCA_16_26_C
499.0	644.0	nmaahc_2007.1.69.16.26.D	NMAAHC-HCA_16_26_D
500.0	390.0	nmaahc_2007.1.69.16.27.A	NMAAHC-HCA_16_27_A
499.0	627.0	nmaahc_2007.1.69.16.27.B	NMAAHC-HCA_16_27_B
500.0	608.0	nmaahc_2007.1.69.16.27.C	NMAAHC-HCA_16_27_C
499.0	644.0	nmaahc_2007.1.69.16.27.D	NMAAHC-HCA_16_27_D
500.0	390.0	nmaahc_2007.1.69.16.28.A	NMAAHC-HCA_16_28_A
500.0	398.0	nmaahc_2007.1.69.16.28.B	NMAAHC-HCA_16_28_B
499.0	641.0	nmaahc_2007.1.69.16.29.A	NMAAHC-HCA_16_29_A
499.0	627.0	nmaahc_2007.1.69.16.29.B	NMAAHC-HCA_16_29_B
499.0	641.0	nmaahc_2007.1.69.16.3.A	NMAAHC-HCA_16_3_A
500.0	390.0	nmaahc_2007.1.69.16.30.A	NMAAHC-HCA_16_30_A
500.0	398.0	nmaahc_2007.1.69.16.30.B	NMAAHC-HCA_16_30_B
500.0	411.0	nmaahc_2007.1.69.16.30.C	NMAAHC-HCA_16_30_C
499.0	644.0	nmaahc_2007.1.69.16.30.D	NMAAHC-HCA_16_30_D
499.0	641.0	nmaahc_2007.1.69.16.31.A	NMAAHC-HCA_16_31_A
500.0	398.0	nmaahc_2007.1.69.16.31.B	NMAAHC-HCA_16_31_B
500.0	411.0	nmaahc_2007.1.69.16.31.C	NMAAHC-HCA_16_31_C
500.0	388.0	nmaahc_2007.1.69.16.31.D	NMAAHC-HCA_16_31_D
499.0	641.0	nmaahc_2007.1.69.16.32.A	NMAAHC-HCA_16_32_A
499.0	627.0	nmaahc_2007.1.69.16.32.B	NMAAHC-HCA_16_32_B
500.0	608.0	nmaahc_2007.1.69.16.32.C	NMAAHC-HCA_16_32_C
499.0	644.0	nmaahc_2007.1.69.16.32.D	NMAAHC-HCA_16_32_D
499.0	641.0	nmaahc_2007.1.69.16.33.A	NMAAHC-HCA_16_33_A
499.0	627.0	nmaahc_2007.1.69.16.33.B	NMAAHC-HCA_16_33_B
500.0	608.0	nmaahc_2007.1.69.16.33.C	NMAAHC-HCA_16_33_C
500.0	388.0	nmaahc_2007.1.69.16.33.D	NMAAHC-HCA_16_33_D
499.0	641.0	nmaahc_2007.1.69.16.34.A	NMAAHC-HCA_16_34_A
499.0	627.0	nmaahc_2007.1.69.16.34.B	NMAAHC-HCA_16_34_B
500.0	608.0	nmaahc_2007.1.69.16.34.C	NMAAHC-HCA_16_34_C
499.0	644.0	nmaahc_2007.1.69.16.34.D	NMAAHC-HCA_16_34_D
500.0	390.0	nmaahc_2007.1.69.16.35.A	NMAAHC-HCA_16_35_A
500.0	398.0	nmaahc_2007.1.69.16.35.B	NMAAHC-HCA_16_35_B
500.0	608.0	nmaahc_2007.1.69.16.35.C	NMAAHC-HCA_16_35_C
499.0	644.0	nmaahc_2007.1.69.16.35.D	NMAAHC-HCA_16_35_D
499.0	641.0	nmaahc_2007.1.69.16.36.A	NMAAHC-HCA_16_36_A
499.0	627.0	nmaahc_2007.1.69.16.36.B	NMAAHC-HCA_16_36_B
500.0	411.0	nmaahc_2007.1.69.16.36.C	NMAAHC-HCA_16_36_C
500.0	388.0	nmaahc_2007.1.69.16.36.D	NMAAHC-HCA_16_36_D
499.0	641.0	nmaahc_2007.1.69.16.37.A	NMAAHC-HCA_16_37_A
499.0	627.0	nmaahc_2007.1.69.16.37.B	NMAAHC-HCA_16_37_B
500.0	608.0	nmaahc_2007.1.69.16.37.C	NMAAHC-HCA_16_37_C
499.0	644.0	nmaahc_2007.1.69.16.37.D	NMAAHC-HCA_16_37_D
499.0	641.0	nmaahc_2007.1.69.16.38.A	NMAAHC-HCA_16_38_A
500.0	398.0	nmaahc_2007.1.69.16.38.B	NMAAHC-HCA_16_38_B
499.0	787.0	nmaahc_2007.1.69.16.38.B.1	NMAAHC-HCA_16_38_B_1
500.0	608.0	nmaahc_2007.1.69.16.38.C	NMAAHC-HCA_16_38_C
499.0	644.0	nmaahc_2007.1.69.16.38.D	NMAAHC-HCA_16_38_D
499.0	641.0	nmaahc_2007.1.69.16.39.A	NMAAHC-HCA_16_39_A
500.0	608.0	nmaahc_2007.1.69.16.39.C	NMAAHC-HCA_16_39_C
500.0	404.0	nmaahc_2007.1.69.16.4.A	NMAAHC-2007_1_69_16_4_A
500.0	390.0	nmaahc_2007.1.69.16.40.A	NMAAHC-HCA_16_40_A
499.0	787.0	nmaahc_2007.1.69.16.40.A.2	NMAAHC-HCA_16_40_A_2
500.0	398.0	nmaahc_2007.1.69.16.40.B	NMAAHC-HCA_16_40_B
500.0	791.0	nmaahc_2007.1.69.16.40.B.1	NMAAHC-HCA_16_40_B_1
500.0	815.0	nmaahc_2007.1.69.16.40.B.2	NMAAHC-HCA_16_40_B_2
500.0	411.0	nmaahc_2007.1.69.16.40.C	NMAAHC-HCA_16_40_C
500.0	779.0	nmaahc_2007.1.69.16.40.C.1	NMAAHC-HCA_16_40_C_1
500.0	785.0	nmaahc_2007.1.69.16.40.C.2	NMAAHC-HCA_16_40_C_2
500.0	388.0	nmaahc_2007.1.69.16.40.D	NMAAHC-HCA_16_40_D
500.0	809.0	nmaahc_2007.1.69.16.40.D.1	NMAAHC-HCA_16_40_D_1
500.0	788.0	nmaahc_2007.1.69.16.40.D.2	NMAAHC-HCA_16_40_D_2
500.0	390.0	nmaahc_2007.1.69.16.41.A	NMAAHC-HCA_16_41_A
500.0	812.0	nmaahc_2007.1.69.16.41.A.1	NMAAHC-HCA_16_41_A_1
500.0	791.0	nmaahc_2007.1.69.16.41.A.2	NMAAHC-HCA_16_41_A_2
500.0	398.0	nmaahc_2007.1.69.16.41.B	NMAAHC-HCA_16_41_B
500.0	791.0	nmaahc_2007.1.69.16.41.B.1	NMAAHC-HCA_16_41_B_1
500.0	809.0	nmaahc_2007.1.69.16.41.B.2	NMAAHC-HCA_16_41_B_2
500.0	411.0	nmaahc_2007.1.69.16.41.C	NMAAHC-HCA_16_41_C
500.0	801.0	nmaahc_2007.1.69.16.41.C.1	NMAAHC-HCA_16_41_C_1
500.0	785.0	nmaahc_2007.1.69.16.41.C.2	NMAAHC-HCA_16_41_C_2
500.0	388.0	nmaahc_2007.1.69.16.41.D	NMAAHC-HCA_16_41_D
500.0	811.0	nmaahc_2007.1.69.16.41.D.1	NMAAHC-HCA_16_41_D_1
500.0	799.0	nmaahc_2007.1.69.16.41.D.2	NMAAHC-HCA_16_41_D_2
500.0	390.0	nmaahc_2007.1.69.16.42.A	NMAAHC-HCA_16_42_A
500.0	800.0	nmaahc_2007.1.69.16.42.A.1	NMAAHC-HCA_16_42_A_1
500.0	797.0	nmaahc_2007.1.69.16.42.A.2	NMAAHC-HCA_16_42_A_2
500.0	398.0	nmaahc_2007.1.69.16.42.B	NMAAHC-HCA_16_42_B
500.0	802.0	nmaahc_2007.1.69.16.42.B.1	NMAAHC-HCA_16_42_B_1
500.0	790.0	nmaahc_2007.1.69.16.42.B.2	NMAAHC-HCA_16_42_B_2
500.0	411.0	nmaahc_2007.1.69.16.42.C	NMAAHC-HCA_16_42_C
499.0	787.0	nmaahc_2007.1.69.16.42.C.2	NMAAHC-HCA_16_42_C_2
500.0	388.0	nmaahc_2007.1.69.16.42.D	NMAAHC-HCA_16_42_D
500.0	390.0	nmaahc_2007.1.69.16.43.A	NMAAHC-HCA_16_43_A
499.0	627.0	nmaahc_2007.1.69.16.43.B	NMAAHC-HCA_16_43_B
500.0	411.0	nmaahc_2007.1.69.16.43.C	NMAAHC-HCA_16_43_C
500.0	388.0	nmaahc_2007.1.69.16.43.D	NMAAHC-HCA_16_43_D
499.0	641.0	nmaahc_2007.1.69.16.44.A	NMAAHC-HCA_16_44_A
499.0	627.0	nmaahc_2007.1.69.16.44.B	NMAAHC-HCA_16_44_B
500.0	608.0	nmaahc_2007.1.69.16.44.C	NMAAHC-HCA_16_44_C
499.0	644.0	nmaahc_2007.1.69.16.44.D	NMAAHC-HCA_16_44_D
499.0	641.0	nmaahc_2007.1.69.16.45.A	NMAAHC-HCA_16_45_A
499.0	511.0	nmaahc_2007.1.69.16.45.A.1	NMAAHC-HCA_16_45_A_1
500.0	500.0	nmaahc_2007.1.69.16.45.A.2	NMAAHC-HCA_16_45_A_2
502.0	1065.0	nmaahc_2007.1.69.16.45.B	NMAAHC-HCA_16_45_B
505.0	519.0	nmaahc_2007.1.69.16.45.B.1	NMAAHC-HCA_16_45_B_1
505.0	519.0	nmaahc_2007.1.69.16.45.B.2	NMAAHC-HCA_16_45_B_2
499.0	641.0	nmaahc_2007.1.69.16.46.A	NMAAHC-HCA_16_46_A
499.0	627.0	nmaahc_2007.1.69.16.46.B	NMAAHC-HCA_16_46_B
500.0	390.0	nmaahc_2007.1.69.16.5.A	NMAAHC-HCA_16_5_A
499.0	641.0	nmaahc_2007.1.69.16.7.A	NMAAHC-HCA_16_7_A
499.0	641.0	nmaahc_2007.1.69.16.8.A	NMAAHC-HCA_16_8_A
499.0	627.0	nmaahc_2007.1.69.16.8.B	NMAAHC-HCA_16_8_B
500.0	411.0	nmaahc_2007.1.69.16.8.C	NMAAHC-HCA_16_8_C
500.0	388.0	nmaahc_2007.1.69.16.8.D	NMAAHC-HCA_16_8_D
499.0	641.0	nmaahc_2007.1.69.16.9.A	NMAAHC-HCA_16_9_A
500.0	608.0	nmaahc_2007.1.69.16.9.C	NMAAHC-HCA_16_9_C
499.0	644.0	nmaahc_2007.1.69.16.9.D	NMAAHC-HCA_16_9_D
499.0	601.0	nmaahc_2007.1.69.17.1.A	NMAAHC-HCA_17_1_A
500.0	422.0	nmaahc_2007.1.69.17.1.B	NMAAHC-HCA_17_1_B
499.0	613.0	nmaahc_2007.1.69.17.1.D	NMAAHC-HCA_17_1_D
499.0	601.0	nmaahc_2007.1.69.17.10.A	NMAAHC-HCA_17_10_A
500.0	593.0	nmaahc_2007.1.69.17.10.B	NMAAHC-HCA_17_10_B
500.0	612.0	nmaahc_2007.1.69.17.10.C	NMAAHC-HCA_17_10_C
500.0	407.0	nmaahc_2007.1.69.17.10.D	NMAAHC-HCA_17_10_D
499.0	601.0	nmaahc_2007.1.69.17.11.A	NMAAHC-HCA_17_11_A
500.0	593.0	nmaahc_2007.1.69.17.11.B	NMAAHC-HCA_17_11_B
500.0	612.0	nmaahc_2007.1.69.17.11.C	NMAAHC-HCA_17_11_C
500.0	416.0	nmaahc_2007.1.69.17.12.A	NMAAHC-HCA_17_12_A
500.0	422.0	nmaahc_2007.1.69.17.12.B	NMAAHC-HCA_17_12_B
500.0	612.0	nmaahc_2007.1.69.17.12.C	NMAAHC-HCA_17_12_C
499.0	601.0	nmaahc_2007.1.69.17.13.A	NMAAHC-HCA_17_13_A
500.0	422.0	nmaahc_2007.1.69.17.13.B	NMAAHC-HCA_17_13_B
500.0	612.0	nmaahc_2007.1.69.17.13.C	NMAAHC-HCA_17_13_C
499.0	613.0	nmaahc_2007.1.69.17.13.D	NMAAHC-HCA_17_13_D
500.0	416.0	nmaahc_2007.1.69.17.14.A	NMAAHC-HCA_17_14_A
500.0	422.0	nmaahc_2007.1.69.17.14.B	NMAAHC-HCA_17_14_B
500.0	408.0	nmaahc_2007.1.69.17.14.C	NMAAHC-HCA_17_14_C
500.0	407.0	nmaahc_2007.1.69.17.14.D	NMAAHC-HCA_17_14_D
500.0	416.0	nmaahc_2007.1.69.17.15.A	NMAAHC-HCA_17_15_A
500.0	407.0	nmaahc_2007.1.69.17.15.D	NMAAHC-HCA_17_15_D
500.0	416.0	nmaahc_2007.1.69.17.16.A	NMAAHC-HCA_17_16_A
500.0	422.0	nmaahc_2007.1.69.17.16.B	NMAAHC-HCA_17_16_B
499.0	613.0	nmaahc_2007.1.69.17.16.D	NMAAHC-HCA_17_16_D
499.0	601.0	nmaahc_2007.1.69.17.17.A	NMAAHC-HCA_17_17_A
500.0	593.0	nmaahc_2007.1.69.17.17.B	NMAAHC-HCA_17_17_B
500.0	416.0	nmaahc_2007.1.69.17.18.A	NMAAHC-HCA_17_18_A
500.0	593.0	nmaahc_2007.1.69.17.18.B	NMAAHC-HCA_17_18_B
500.0	408.0	nmaahc_2007.1.69.17.18.C	NMAAHC-HCA_17_18_C
499.0	613.0	nmaahc_2007.1.69.17.18.D	NMAAHC-HCA_17_18_D
500.0	593.0	nmaahc_2007.1.69.17.19.B	NMAAHC-HCA_17_19_B
500.0	408.0	nmaahc_2007.1.69.17.19.C	NMAAHC-HCA_17_19_C
500.0	407.0	nmaahc_2007.1.69.17.19.D	NMAAHC-HCA_17_19_D
500.0	593.0	nmaahc_2007.1.69.17.2.B	NMAAHC-HCA_17_2_B
500.0	612.0	nmaahc_2007.1.69.17.2.C	NMAAHC-HCA_17_2_C
499.0	601.0	nmaahc_2007.1.69.17.20.A	NMAAHC-HCA_17_20_A
500.0	422.0	nmaahc_2007.1.69.17.20.B	NMAAHC-HCA_17_20_B
499.0	613.0	nmaahc_2007.1.69.17.20.D	NMAAHC-HCA_17_20_D
500.0	593.0	nmaahc_2007.1.69.17.21.B	NMAAHC-HCA_17_21_B
500.0	407.0	nmaahc_2007.1.69.17.21.D	NMAAHC-HCA_17_21_D
499.0	601.0	nmaahc_2007.1.69.17.22.A	NMAAHC-HCA_17_22_A
500.0	422.0	nmaahc_2007.1.69.17.22.B	NMAAHC-HCA_17_22_B
500.0	408.0	nmaahc_2007.1.69.17.22.C	NMAAHC-HCA_17_22_C
499.0	613.0	nmaahc_2007.1.69.17.22.D	NMAAHC-HCA_17_22_D
500.0	593.0	nmaahc_2007.1.69.17.23.B	NMAAHC-HCA_17_23_B
500.0	408.0	nmaahc_2007.1.69.17.23.C	NMAAHC-HCA_17_23_C
500.0	407.0	nmaahc_2007.1.69.17.23.D	NMAAHC-HCA_17_23_D
500.0	416.0	nmaahc_2007.1.69.17.24.A	NMAAHC-HCA_17_24_A
500.0	422.0	nmaahc_2007.1.69.17.24.B	NMAAHC-HCA_17_24_B
500.0	408.0	nmaahc_2007.1.69.17.24.C	NMAAHC-HCA_17_24_C
500.0	407.0	nmaahc_2007.1.69.17.24.D	NMAAHC-HCA_17_24_D
500.0	408.0	nmaahc_2007.1.69.17.25.C	NMAAHC-HCA_17_25_C
500.0	407.0	nmaahc_2007.1.69.17.25.D	NMAAHC-HCA_17_25_D
500.0	416.0	nmaahc_2007.1.69.17.26.A	NMAAHC-HCA_17_26_A
500.0	593.0	nmaahc_2007.1.69.17.26.B	NMAAHC-HCA_17_26_B
500.0	408.0	nmaahc_2007.1.69.17.26.C	NMAAHC-HCA_17_26_C
500.0	407.0	nmaahc_2007.1.69.17.26.D	NMAAHC-HCA_17_26_D
500.0	416.0	nmaahc_2007.1.69.17.27.A	NMAAHC-HCA_17_27_A
500.0	422.0	nmaahc_2007.1.69.17.27.B	NMAAHC-HCA_17_27_B
500.0	408.0	nmaahc_2007.1.69.17.27.C	NMAAHC-HCA_17_27_C
500.0	422.0	nmaahc_2007.1.69.17.28.B	NMAAHC-HCA_17_28_B
500.0	408.0	nmaahc_2007.1.69.17.28.C	NMAAHC-HCA_17_28_C
499.0	613.0	nmaahc_2007.1.69.17.28.D	NMAAHC-HCA_17_28_D
500.0	422.0	nmaahc_2007.1.69.17.29.B	NMAAHC-HCA_17_29_B
499.0	601.0	nmaahc_2007.1.69.17.3.A	NMAAHC-HCA_17_3_A
500.0	593.0	nmaahc_2007.1.69.17.3.B	NMAAHC-HCA_17_3_B
500.0	612.0	nmaahc_2007.1.69.17.3.C	NMAAHC-HCA_17_3_C
499.0	613.0	nmaahc_2007.1.69.17.3.D	NMAAHC-HCA_17_3_D
500.0	416.0	nmaahc_2007.1.69.17.30.A	NMAAHC-HCA_17_30_A
500.0	422.0	nmaahc_2007.1.69.17.30.B	NMAAHC-HCA_17_30_B
500.0	612.0	nmaahc_2007.1.69.17.30.C	NMAAHC-HCA_17_30_C
499.0	613.0	nmaahc_2007.1.69.17.30.D	NMAAHC-HCA_17_30_D
500.0	416.0	nmaahc_2007.1.69.17.31.A	NMAAHC-HCA_17_31_A
500.0	422.0	nmaahc_2007.1.69.17.31.B	NMAAHC-HCA_17_31_B
500.0	408.0	nmaahc_2007.1.69.17.31.C	NMAAHC-HCA_17_31_C
		nmaahc_2007.1.69.17.31.D	NMAAHC-HCA_17_31_D
500.0	416.0	nmaahc_2007.1.69.17.32.A	NMAAHC-HCA_17_32_A
500.0	422.0	nmaahc_2007.1.69.17.32.B	NMAAHC-HCA_17_32_B
500.0	408.0	nmaahc_2007.1.69.17.32.C	NMAAHC-HCA_17_32_C
500.0	407.0	nmaahc_2007.1.69.17.32.D	NMAAHC-HCA_17_32_D
500.0	416.0	nmaahc_2007.1.69.17.33.A	NMAAHC-HCA_17_33_A
500.0	422.0	nmaahc_2007.1.69.17.33.B	NMAAHC-HCA_17_33_B
500.0	408.0	nmaahc_2007.1.69.17.33.C	NMAAHC-HCA_17_33_C
500.0	407.0	nmaahc_2007.1.69.17.33.D	NMAAHC-HCA_17_33_D
500.0	416.0	nmaahc_2007.1.69.17.34.A	NMAAHC-HCA_17_34_A
500.0	422.0	nmaahc_2007.1.69.17.34.B	NMAAHC-HCA_17_34_B
500.0	408.0	nmaahc_2007.1.69.17.34.C	NMAAHC-HCA_17_34_C
500.0	407.0	nmaahc_2007.1.69.17.34.D	NMAAHC-HCA_17_34_D
500.0	408.0	nmaahc_2007.1.69.17.35.C	NMAAHC-HCA_17_35_C
499.0	613.0	nmaahc_2007.1.69.17.35.D	NMAAHC-HCA_17_35_D
500.0	416.0	nmaahc_2007.1.69.17.36.A	NMAAHC-HCA_17_36_A
500.0	422.0	nmaahc_2007.1.69.17.36.B	NMAAHC-HCA_17_36_B
500.0	408.0	nmaahc_2007.1.69.17.36.C	NMAAHC-HCA_17_36_C
500.0	407.0	nmaahc_2007.1.69.17.36.D	NMAAHC-HCA_17_36_D
500.0	416.0	nmaahc_2007.1.69.17.37.A	NMAAHC-HCA_17_37_A
500.0	422.0	nmaahc_2007.1.69.17.37.B	NMAAHC-HCA_17_37_B
500.0	408.0	nmaahc_2007.1.69.17.37.C	NMAAHC-HCA_17_37_C
499.0	613.0	nmaahc_2007.1.69.17.37.D	NMAAHC-HCA_17_37_D
499.0	601.0	nmaahc_2007.1.69.17.38.A	NMAAHC-HCA_17_38_A
500.0	422.0	nmaahc_2007.1.69.17.38.B	NMAAHC-HCA_17_38_B
500.0	612.0	nmaahc_2007.1.69.17.38.C	NMAAHC-HCA_17_38_C
499.0	613.0	nmaahc_2007.1.69.17.38.D	NMAAHC-HCA_17_38_D
499.0	601.0	nmaahc_2007.1.69.17.39.A	NMAAHC-HCA_17_39_A
500.0	422.0	nmaahc_2007.1.69.17.39.B	NMAAHC-HCA_17_39_B
500.0	612.0	nmaahc_2007.1.69.17.39.C	NMAAHC-HCA_17_39_C
499.0	613.0	nmaahc_2007.1.69.17.39.D	NMAAHC-HCA_17_39_D
500.0	416.0	nmaahc_2007.1.69.17.4.A	NMAAHC-HCA_17_4_A
500.0	422.0	nmaahc_2007.1.69.17.4.B	NMAAHC-HCA_17_4_B
500.0	408.0	nmaahc_2007.1.69.17.4.C	NMAAHC-HCA_17_4_C
499.0	613.0	nmaahc_2007.1.69.17.4.D	NMAAHC-HCA_17_4_D
500.0	593.0	nmaahc_2007.1.69.17.40.B	NMAAHC-HCA_17_40_B
500.0	612.0	nmaahc_2007.1.69.17.40.C	NMAAHC-HCA_17_40_C
499.0	613.0	nmaahc_2007.1.69.17.40.D	NMAAHC-HCA_17_40_D
500.0	593.0	nmaahc_2007.1.69.17.41.B	NMAAHC-HCA_17_41_B
500.0	408.0	nmaahc_2007.1.69.17.41.C	NMAAHC-HCA_17_41_C
500.0	407.0	nmaahc_2007.1.69.17.41.D	NMAAHC-HCA_17_41_D
500.0	400.0	nmaahc_2007.1.69.17.42.B	NMAAHC-2007_1_69_17_42_B
500.0	408.0	nmaahc_2007.1.69.17.42.C	NMAAHC-HCA_17_42_C
499.0	613.0	nmaahc_2007.1.69.17.42.D	NMAAHC-HCA_17_42_D
499.0	601.0	nmaahc_2007.1.69.17.43.A	NMAAHC-HCA_17_43_A
500.0	593.0	nmaahc_2007.1.69.17.43.B	NMAAHC-HCA_17_43_B
500.0	612.0	nmaahc_2007.1.69.17.43.C	NMAAHC-HCA_17_43_C
